"country","date","cases"
"United Kingdom","2020-08-22",36
"United Kingdom","2020-08-23",0
"United Kingdom","2020-08-24",0
"United Kingdom","2020-08-25",0
"United Kingdom","2020-08-26",81
"United Kingdom","2020-08-27",18
"United Kingdom","2020-08-28",8
"United Kingdom","2020-08-29",0
"United Kingdom","2020-08-30",15
"United Kingdom","2020-08-31",3
"United Kingdom","2020-09-01",30
"United Kingdom","2020-09-02",0
"United Kingdom","2020-09-03",39
"United Kingdom","2020-09-04",14
"United Kingdom","2020-09-05",7
"United Kingdom","2020-09-06",0
"United Kingdom","2020-09-07",1
"United Kingdom","2020-09-08",15
"United Kingdom","2020-09-09",14
"United Kingdom","2020-09-10",10
"United Kingdom","2020-09-11",3
"United Kingdom","2020-09-12",0
"United Kingdom","2020-09-13",5
"United Kingdom","2020-09-14",2
"United Kingdom","2020-09-15",2
"United Kingdom","2020-09-16",9
"United Kingdom","2020-09-17",4
"United Kingdom","2020-09-18",4
"United Kingdom","2020-09-19",1
"United Kingdom","2020-09-20",0
"United Kingdom","2020-09-21",0
"United Kingdom","2020-09-22",4
"United Kingdom","2020-09-23",4
"United Kingdom","2020-09-24",3
"United Kingdom","2020-09-25",1
"United Kingdom","2020-09-26",1
"United Kingdom","2020-09-27",1
"United Kingdom","2020-09-28",0
"United Kingdom","2020-09-29",4
"United Kingdom","2020-09-30",3
"United Kingdom","2020-10-01",1
"United Kingdom","2020-10-02",5
"United Kingdom","2020-10-03",0
"United Kingdom","2020-10-04",0
"United Kingdom","2020-10-05",0
"United Kingdom","2020-10-06",0
"United Kingdom","2020-10-07",0
"United Kingdom","2020-10-08",0
"United Kingdom","2020-10-09",0
"United Kingdom","2020-10-10",1
"United Kingdom","2020-10-11",0
"United Kingdom","2020-10-12",0
"United Kingdom","2020-10-13",0
"United Kingdom","2020-10-14",0
"United Kingdom","2020-10-15",0
"United Kingdom","2020-10-16",1
"United Kingdom","2020-10-17",1
"United Kingdom","2020-10-18",0
"United Kingdom","2020-10-19",0
"United Kingdom","2020-10-20",0
"United Kingdom","2020-10-21",0
"United Kingdom","2020-10-22",0
"United Kingdom","2020-10-23",1
"United Kingdom","2020-10-24",2
"United Kingdom","2020-10-25",0
"United Kingdom","2020-10-26",0
"United Kingdom","2020-10-27",2
"United Kingdom","2020-10-28",0
"United Kingdom","2020-10-29",0
"United Kingdom","2020-10-30",0
"United Kingdom","2020-10-31",0
"United Kingdom","2020-11-01",1
"United Kingdom","2020-11-02",0
"United Kingdom","2020-11-03",0
"United Kingdom","2020-11-04",1
"United Kingdom","2020-11-05",0
"United Kingdom","2020-11-06",2
"United Kingdom","2020-11-07",0
"United Kingdom","2020-11-08",0
"United Kingdom","2020-11-09",0
"United Kingdom","2020-11-10",4
"United Kingdom","2020-11-11",5
"United Kingdom","2020-11-12",0
"United Kingdom","2020-11-13",0
"United Kingdom","2020-11-14",4
"United Kingdom","2020-11-15",0
"United Kingdom","2020-11-16",0
"United Kingdom","2020-11-17",0
"United Kingdom","2020-11-18",0
"United Kingdom","2020-11-19",1
"United Kingdom","2020-11-20",5
"United Kingdom","2020-11-21",20
"United Kingdom","2020-11-22",0
"United Kingdom","2020-11-23",0
"United Kingdom","2020-11-24",0
"United Kingdom","2020-11-25",0
"United Kingdom","2020-11-26",0
"United Kingdom","2020-11-27",2
"United Kingdom","2020-11-28",0
"United Kingdom","2020-11-29",0
"United Kingdom","2020-11-30",0
"United Kingdom","2020-12-01",2
"United Kingdom","2020-12-02",0
"United Kingdom","2020-12-03",1
"United Kingdom","2020-12-04",4
"United Kingdom","2020-12-05",1
"United Kingdom","2020-12-06",0
"United Kingdom","2020-12-07",0
"United Kingdom","2020-12-08",5
"United Kingdom","2020-12-09",0
"United Kingdom","2020-12-10",7
"United Kingdom","2020-12-11",1
"United Kingdom","2020-12-12",0
"United Kingdom","2020-12-13",0
"United Kingdom","2020-12-14",0
"United Kingdom","2020-12-15",2
"United Kingdom","2020-12-16",1
"United Kingdom","2020-12-17",0
"United Kingdom","2020-12-18",9
"United Kingdom","2020-12-19",8
"United Kingdom","2020-12-20",9
"United Kingdom","2020-12-21",0
"United Kingdom","2020-12-22",9
"Australia","2020-01-22",0
"Australia","2020-01-23",0
"Australia","2020-01-24",0
"Australia","2020-01-25",0
"Australia","2020-01-26",1
"Australia","2020-01-27",0
"Australia","2020-01-28",0
"Australia","2020-01-29",0
"Australia","2020-01-30",1
"Australia","2020-01-31",1
"Australia","2020-02-01",1
"Australia","2020-02-02",0
"Australia","2020-02-03",0
"Australia","2020-02-04",0
"Australia","2020-02-05",0
"Australia","2020-02-06",0
"Australia","2020-02-07",0
"Australia","2020-02-08",0
"Australia","2020-02-09",0
"Australia","2020-02-10",0
"Australia","2020-02-11",0
"Australia","2020-02-12",0
"Australia","2020-02-13",0
"Australia","2020-02-14",0
"Australia","2020-02-15",0
"Australia","2020-02-16",0
"Australia","2020-02-17",0
"Australia","2020-02-18",0
"Australia","2020-02-19",0
"Australia","2020-02-20",0
"Australia","2020-02-21",0
"Australia","2020-02-22",0
"Australia","2020-02-23",0
"Australia","2020-02-24",0
"Australia","2020-02-25",0
"Australia","2020-02-26",0
"Australia","2020-02-27",0
"Australia","2020-02-28",0
"Australia","2020-02-29",3
"Australia","2020-03-01",0
"Australia","2020-03-02",2
"Australia","2020-03-03",0
"Australia","2020-03-04",1
"Australia","2020-03-05",0
"Australia","2020-03-06",0
"Australia","2020-03-07",1
"Australia","2020-03-08",0
"Australia","2020-03-09",4
"Australia","2020-03-10",3
"Australia","2020-03-11",3
"Australia","2020-03-12",0
"Australia","2020-03-13",15
"Australia","2020-03-14",13
"Australia","2020-03-15",8
"Australia","2020-03-16",14
"Australia","2020-03-17",23
"Australia","2020-03-18",27
"Australia","2020-03-19",0
"Australia","2020-03-20",0
"Australia","2020-03-21",108
"Australia","2020-03-22",126
"Australia","2020-03-23",0
"Australia","2020-03-24",56
"Australia","2020-03-25",55
"Australia","2020-03-26",54
"Australia","2020-03-27",54
"Australia","2020-03-28",111
"Australia","2020-03-29",84
"Australia","2020-03-30",52
"Australia","2020-03-31",96
"Australia","2020-04-01",51
"Australia","2020-04-02",68
"Australia","2020-04-03",49
"Australia","2020-04-04",30
"Australia","2020-04-05",20
"Australia","2020-04-06",23
"Australia","2020-04-07",33
"Australia","2020-04-08",21
"Australia","2020-04-09",16
"Australia","2020-04-10",13
"Australia","2020-04-11",24
"Australia","2020-04-12",3
"Australia","2020-04-13",13
"Australia","2020-04-14",10
"Australia","2020-04-15",8
"Australia","2020-04-16",0
"Australia","2020-04-17",3
"Australia","2020-04-18",17
"Australia","2020-04-19",9
"Australia","2020-04-20",1
"Australia","2020-04-21",7
"Australia","2020-04-22",0
"Australia","2020-04-23",1
"Australia","2020-04-24",6
"Australia","2020-04-25",3
"Australia","2020-04-26",3
"Australia","2020-04-27",0
"Australia","2020-04-28",5
"Australia","2020-04-29",7
"Australia","2020-04-30",3
"Australia","2020-05-01",7
"Australia","2020-05-02",13
"Australia","2020-05-03",22
"Australia","2020-05-04",17
"Australia","2020-05-05",17
"Australia","2020-05-06",14
"Australia","2020-05-07",13
"Australia","2020-05-08",1
"Australia","2020-05-09",19
"Australia","2020-05-10",9
"Australia","2020-05-11",15
"Australia","2020-05-12",3
"Australia","2020-05-13",7
"Australia","2020-05-14",19
"Australia","2020-05-15",11
"Australia","2020-05-16",7
"Australia","2020-05-17",6
"Australia","2020-05-18",9
"Australia","2020-05-19",0
"Australia","2020-05-20",8
"Australia","2020-05-21",12
"Australia","2020-05-22",0
"Australia","2020-05-23",10
"Australia","2020-05-24",2
"Australia","2020-05-25",5
"Australia","2020-05-26",8
"Australia","2020-05-27",10
"Australia","2020-05-28",6
"Australia","2020-05-29",11
"Australia","2020-05-30",4
"Australia","2020-05-31",4
"Australia","2020-06-01",10
"Australia","2020-06-02",7
"Australia","2020-06-03",8
"Australia","2020-06-04",3
"Australia","2020-06-05",0
"Australia","2020-06-06",4
"Australia","2020-06-07",2
"Australia","2020-06-08",0
"Australia","2020-06-09",4
"Australia","2020-06-10",8
"Australia","2020-06-11",4
"Australia","2020-06-12",0
"Australia","2020-06-13",17
"Australia","2020-06-14",12
"Australia","2020-06-15",9
"Australia","2020-06-16",21
"Australia","2020-06-17",18
"Australia","2020-06-18",12
"Australia","2020-06-19",0
"Australia","2020-06-20",44
"Australia","2020-06-21",11
"Australia","2020-06-22",17
"Australia","2020-06-23",20
"Australia","2020-06-24",33
"Australia","2020-06-25",30
"Australia","2020-06-26",0
"Australia","2020-06-27",81
"Australia","2020-06-28",71
"Australia","2020-06-29",60
"Australia","2020-06-30",72
"Australia","2020-07-01",72
"Australia","2020-07-02",65
"Australia","2020-07-03",0
"Australia","2020-07-04",168
"Australia","2020-07-05",124
"Australia","2020-07-06",164
"Australia","2020-07-07",118
"Australia","2020-07-08",156
"Australia","2020-07-09",299
"Australia","2020-07-10",163
"Australia","2020-07-11",239
"Australia","2020-07-12",168
"Australia","2020-07-13",257
"Australia","2020-07-14",224
"Australia","2020-07-15",302
"Australia","2020-07-16",415
"Australia","2020-07-17",188
"Australia","2020-07-18",343
"Australia","2020-07-19",246
"Australia","2020-07-20",347
"Australia","2020-07-21",450
"Australia","2020-07-22",386
"Australia","2020-07-23",280
"Australia","2020-07-24",339
"Australia","2020-07-25",437
"Australia","2020-07-26",515
"Australia","2020-07-27",353
"Australia","2020-07-28",255
"Australia","2020-07-29",694
"Australia","2020-07-30",579
"Australia","2020-07-31",354
"Australia","2020-08-01",626
"Australia","2020-08-02",380
"Australia","2020-08-03",398
"Australia","2020-08-04",700
"Australia","2020-08-05",434
"Australia","2020-08-06",398
"Australia","2020-08-07",416
"Australia","2020-08-08",376
"Australia","2020-08-09",298
"Australia","2020-08-10",294
"Australia","2020-08-11",395
"Australia","2020-08-12",217
"Australia","2020-08-13",371
"Australia","2020-08-14",283
"Australia","2020-08-15",247
"Australia","2020-08-16",263
"Australia","2020-08-17",211
"Australia","2020-08-18",208
"Australia","2020-08-19",237
"Australia","2020-08-20",169
"Australia","2020-08-21",177
"Australia","2020-08-22",202
"Australia","2020-08-23",99
"Australia","2020-08-24",134
"Australia","2020-08-25",144
"Australia","2020-08-26",106
"Australia","2020-08-27",108
"Australia","2020-08-28",81
"Australia","2020-08-29",112
"Australia","2020-08-30",65
"Australia","2020-08-31",58
"Australia","2020-09-01",86
"Australia","2020-09-02",112
"Australia","2020-09-03",79
"Australia","2020-09-04",64
"Australia","2020-09-05",59
"Australia","2020-09-06",36
"Australia","2020-09-07",41
"Australia","2020-09-08",73
"Australia","2020-09-09",51
"Australia","2020-09-10",28
"Australia","2020-09-11",33
"Australia","2020-09-12",35
"Australia","2020-09-13",37
"Australia","2020-09-14",39
"Australia","2020-09-15",32
"Australia","2020-09-16",27
"Australia","2020-09-17",42
"Australia","2020-09-18",22
"Australia","2020-09-19",8
"Australia","2020-09-20",9
"Australia","2020-09-21",25
"Australia","2020-09-22",24
"Australia","2020-09-23",5
"Australia","2020-09-24",13
"Australia","2020-09-25",12
"Australia","2020-09-26",15
"Australia","2020-09-27",4
"Australia","2020-09-28",9
"Australia","2020-09-29",11
"Australia","2020-09-30",14
"Australia","2020-10-01",6
"Australia","2020-10-02",8
"Australia","2020-10-03",12
"Australia","2020-10-04",11
"Australia","2020-10-05",13
"Australia","2020-10-06",4
"Australia","2020-10-07",10
"Australia","2020-10-08",10
"Australia","2020-10-09",12
"Australia","2020-10-10",12
"Australia","2020-10-11",14
"Australia","2020-10-12",12
"Australia","2020-10-13",4
"Australia","2020-10-14",4
"Australia","2020-10-15",2
"Australia","2020-10-16",0
"Australia","2020-10-17",2
"Australia","2020-10-18",0
"Australia","2020-10-19",1
"Australia","2020-10-20",3
"Australia","2020-10-21",6
"Australia","2020-10-22",1
"Australia","2020-10-23",6
"Australia","2020-10-24",7
"Australia","2020-10-25",-1
"Australia","2020-10-26",-1
"Australia","2020-10-27",1
"Australia","2020-10-28",2
"Australia","2020-10-29",3
"Australia","2020-10-30",0
"Australia","2020-10-31",-1
"Australia","2020-11-01",-1
"Australia","2020-11-02",0
"Australia","2020-11-03",0
"Australia","2020-11-04",0
"Australia","2020-11-05",0
"Australia","2020-11-06",0
"Australia","2020-11-07",0
"Australia","2020-11-08",0
"Australia","2020-11-09",0
"Australia","2020-11-10",0
"Australia","2020-11-11",0
"Australia","2020-11-12",0
"Australia","2020-11-13",0
"Australia","2020-11-14",0
"Australia","2020-11-15",0
"Australia","2020-11-16",0
"Australia","2020-11-17",0
"Australia","2020-11-18",0
"Australia","2020-11-19",0
"Australia","2020-11-20",0
"Australia","2020-11-21",0
"Australia","2020-11-22",0
"Australia","2020-11-23",0
"Australia","2020-11-24",0
"Australia","2020-11-25",0
"Australia","2020-11-26",0
"Australia","2020-11-27",0
"Australia","2020-11-28",0
"Australia","2020-11-29",0
"Australia","2020-11-30",0
"Australia","2020-12-01",0
"Australia","2020-12-02",0
"Australia","2020-12-03",0
"Australia","2020-12-04",0
"Australia","2020-12-05",0
"Australia","2020-12-06",0
"Australia","2020-12-07",0
"Australia","2020-12-08",0
"Australia","2020-12-09",0
"Australia","2020-12-10",0
"Australia","2020-12-11",5
"Australia","2020-12-12",1
"Australia","2020-12-13",1
"Australia","2020-12-14",0
"Australia","2020-12-15",0
"Australia","2020-12-16",-1
"Australia","2020-12-17",1
"Australia","2020-12-18",2
"Australia","2020-12-19",2
"Australia","2020-12-20",1
"Australia","2020-12-21",3
"Australia","2020-12-22",1
"Australia","2020-01-22",0
"Australia","2020-01-23",0
"Australia","2020-01-24",0
"Australia","2020-01-25",0
"Australia","2020-01-26",0
"Australia","2020-01-27",0
"Australia","2020-01-28",0
"Australia","2020-01-29",0
"Australia","2020-01-30",0
"Australia","2020-01-31",0
"Australia","2020-02-01",0
"Australia","2020-02-02",0
"Australia","2020-02-03",0
"Australia","2020-02-04",0
"Australia","2020-02-05",0
"Australia","2020-02-06",0
"Australia","2020-02-07",0
"Australia","2020-02-08",0
"Australia","2020-02-09",0
"Australia","2020-02-10",0
"Australia","2020-02-11",0
"Australia","2020-02-12",0
"Australia","2020-02-13",0
"Australia","2020-02-14",0
"Australia","2020-02-15",0
"Australia","2020-02-16",0
"Australia","2020-02-17",0
"Australia","2020-02-18",0
"Australia","2020-02-19",0
"Australia","2020-02-20",0
"Australia","2020-02-21",0
"Australia","2020-02-22",0
"Australia","2020-02-23",0
"Australia","2020-02-24",0
"Australia","2020-02-25",0
"Australia","2020-02-26",0
"Australia","2020-02-27",0
"Australia","2020-02-28",0
"Australia","2020-02-29",2
"Australia","2020-03-01",0
"Australia","2020-03-02",0
"Australia","2020-03-03",0
"Australia","2020-03-04",0
"Australia","2020-03-05",1
"Australia","2020-03-06",0
"Australia","2020-03-07",0
"Australia","2020-03-08",0
"Australia","2020-03-09",1
"Australia","2020-03-10",2
"Australia","2020-03-11",3
"Australia","2020-03-12",0
"Australia","2020-03-13",5
"Australia","2020-03-14",3
"Australia","2020-03-15",0
"Australia","2020-03-16",11
"Australia","2020-03-17",3
"Australia","2020-03-18",4
"Australia","2020-03-19",17
"Australia","2020-03-20",12
"Australia","2020-03-21",26
"Australia","2020-03-22",30
"Australia","2020-03-23",20
"Australia","2020-03-24",35
"Australia","2020-03-25",0
"Australia","2020-03-26",56
"Australia","2020-03-27",0
"Australia","2020-03-28",47
"Australia","2020-03-29",33
"Australia","2020-03-30",44
"Australia","2020-03-31",9
"Australia","2020-04-01",28
"Australia","2020-04-02",8
"Australia","2020-04-03",0
"Australia","2020-04-04",36
"Australia","2020-04-05",17
"Australia","2020-04-06",7
"Australia","2020-04-07",0
"Australia","2020-04-08",21
"Australia","2020-04-09",14
"Australia","2020-04-10",11
"Australia","2020-04-11",8
"Australia","2020-04-12",0
"Australia","2020-04-13",3
"Australia","2020-04-14",10
"Australia","2020-04-15",0
"Australia","2020-04-16",5
"Australia","2020-04-17",9
"Australia","2020-04-18",3
"Australia","2020-04-19",1
"Australia","2020-04-20",0
"Australia","2020-04-21",1
"Australia","2020-04-22",0
"Australia","2020-04-23",0
"Australia","2020-04-24",2
"Australia","2020-04-25",1
"Australia","2020-04-26",0
"Australia","2020-04-27",0
"Australia","2020-04-28",1
"Australia","2020-04-29",1
"Australia","2020-04-30",0
"Australia","2020-05-01",0
"Australia","2020-05-02",0
"Australia","2020-05-03",0
"Australia","2020-05-04",0
"Australia","2020-05-05",0
"Australia","2020-05-06",0
"Australia","2020-05-07",1
"Australia","2020-05-08",0
"Australia","2020-05-09",0
"Australia","2020-05-10",0
"Australia","2020-05-11",1
"Australia","2020-05-12",0
"Australia","2020-05-13",-1
"Australia","2020-05-14",0
"Australia","2020-05-15",0
"Australia","2020-05-16",1
"Australia","2020-05-17",1
"Australia","2020-05-18",3
"Australia","2020-05-19",0
"Australia","2020-05-20",0
"Australia","2020-05-21",0
"Australia","2020-05-22",0
"Australia","2020-05-23",3
"Australia","2020-05-24",0
"Australia","2020-05-25",4
"Australia","2020-05-26",6
"Australia","2020-05-27",0
"Australia","2020-05-28",7
"Australia","2020-05-29",8
"Australia","2020-05-30",1
"Australia","2020-05-31",3
"Australia","2020-06-01",2
"Australia","2020-06-02",1
"Australia","2020-06-03",0
"Australia","2020-06-04",0
"Australia","2020-06-05",4
"Australia","2020-06-06",3
"Australia","2020-06-07",0
"Australia","2020-06-08",0
"Australia","2020-06-09",0
"Australia","2020-06-10",2
"Australia","2020-06-11",1
"Australia","2020-06-12",0
"Australia","2020-06-13",0
"Australia","2020-06-14",0
"Australia","2020-06-15",0
"Australia","2020-06-16",0
"Australia","2020-06-17",1
"Australia","2020-06-18",0
"Australia","2020-06-19",1
"Australia","2020-06-20",1
"Australia","2020-06-21",0
"Australia","2020-06-22",2
"Australia","2020-06-23",0
"Australia","2020-06-24",1
"Australia","2020-06-25",0
"Australia","2020-06-26",0
"Australia","2020-06-27",1
"Australia","2020-06-28",0
"Australia","2020-06-29",2
"Australia","2020-06-30",0
"Australia","2020-07-01",0
"Australia","2020-07-02",0
"Australia","2020-07-03",0
"Australia","2020-07-04",1
"Australia","2020-07-05",6
"Australia","2020-07-06",3
"Australia","2020-07-07",3
"Australia","2020-07-08",0
"Australia","2020-07-09",3
"Australia","2020-07-10",7
"Australia","2020-07-11",1
"Australia","2020-07-12",0
"Australia","2020-07-13",1
"Australia","2020-07-14",0
"Australia","2020-07-15",10
"Australia","2020-07-16",0
"Australia","2020-07-17",5
"Australia","2020-07-18",0
"Australia","2020-07-19",0
"Australia","2020-07-20",0
"Australia","2020-07-21",0
"Australia","2020-07-22",0
